,Tweets,step01,tokens,final_tokens,step02
137,"Bukan Cristiano Ronaldo, bukan juga Diego Maradona, menurut Fabio Capello, wujud keindahan sepak bola justru berada… https://t.co/OrXEjfKRbU",bukan cristiano ronaldo bukan juga diego maradona menurut fabio capello wujud keindahan sepak bola justru berada coor,"['bukan', 'cristiano', 'ronaldo', 'bukan', 'juga', 'diego', 'maradona', 'menurut', 'fabio', 'capello', 'wujud', 'keindahan', 'sepak', 'bola', 'justru', 'berada', 'coor']","['bukan', 'cristiano', 'ronaldo', 'bukan', 'juga', 'diego', 'maradona', 'menurut', 'fabio', 'capello', 'wujud', 'keindahan', 'sepak', 'bola', 'justru', 'berada', 'coor']",bukan cristiano ronaldo bukan juga diego maradona menurut fabio capello wujud keindahan sepak bola justru berada coor
138,"3 kemenangan beruntun Monaco 📈 Kesulitan pada awal musim, Monegasque kini membara dan habisi Reims 3-0. Aleksandr G… https://t.co/uh394X9AXj",  kemenangan beruntun monaco kesulitan pada awal musim monegasque kini membara dan habisi reims     aleksandr couh,"['kemenangan', 'beruntun', 'monaco', 'kesulitan', 'pada', 'awal', 'musim', 'monegasque', 'kini', 'membara', 'dan', 'habisi', 'reims', 'aleksandr', 'couh']","['kemenangan', 'beruntun', 'monaco', 'kesulitan', 'pada', 'awal', 'musim', 'monegasque', 'kini', 'membara', 'dan', 'habisi', 'reims', 'aleksandr', 'couh']",kemenangan beruntun monaco kesulitan pada awal musim monegasque kini membara dan habisi reims aleksandr couh
139,"Sementara di ganda putra, bersama Mateo Berrettini, mereka susah payah taklukkan duet Jack Sock dan Alex de Minaur,… https://t.co/PkFOvhB33x",sementara di ganda putra bersama mateo berrettini mereka susah payah taklukkan duet jack sock dan alex de minaur copkfovhbx,"['sementara', 'di', 'ganda', 'putra', 'bersama', 'mateo', 'berrettini', 'mereka', 'susah', 'payah', 'taklukkan', 'duet', 'jack', 'sock', 'dan', 'alex', 'de', 'minaur', 'copkfovhbx']","['sementara', 'di', 'ganda', 'putra', 'bersama', 'mateo', 'berrettini', 'mereka', 'susah', 'payah', 'taklukkan', 'duet', 'jack', 'sock', 'dan', 'alex', 'de', 'minaur', 'copkfovhbx']",sementara di ganda putra bersama mateo berrettini mereka susah payah taklukkan duet jack sock dan alex de minaur copkfovhbx
140,"Pagi ini milik DJOKO ☀️ 

Novak Djokovic tampil memukau pada dini hari tadi dengan memenangi dua laga untuk tim Ero… https://t.co/HeL3Ou4H6k",pagi ini milik djoko novak djokovic tampil memukau pada dini hari tadi dengan memenangi dua laga untuk tim ero cohelouhk,"['pagi', 'ini', 'milik', 'djoko', 'novak', 'djokovic', 'tampil', 'memukau', 'pada', 'dini', 'hari', 'tadi', 'dengan', 'memenangi', 'dua', 'laga', 'untuk', 'tim', 'ero', 'cohelouhk']","['pagi', 'ini', 'milik', 'djoko', 'novak', 'djokovic', 'tampil', 'memukau', 'pada', 'dini', 'hari', 'tadi', 'dengan', 'memenangi', 'dua', 'laga', 'untuk', 'tim', 'ero', 'cohelouhk']",pagi ini milik djoko novak djokovic tampil memukau pada dini hari tadi dengan memenangi dua laga untuk tim ero cohelouhk
141,"Dwigol penalti Vela ✌️ Dengan kepala dinginnya, Carlos Vela cetak dua gol dari titik putih yang bawa LAFC kalahkan… https://t.co/JrQco8Oa2t",dwigol penalti vela dengan kepala dinginnya carlos vela cetak dua gol dari titik putih yang bawa lafc kalahkan cojrqcooat,"['dwigol', 'penalti', 'vela', 'dengan', 'kepala', 'dinginnya', 'carlos', 'vela', 'cetak', 'dua', 'gol', 'dari', 'titik', 'putih', 'yang', 'bawa', 'lafc', 'kalahkan', 'cojrqcooat']","['dwigol', 'penalti', 'vela', 'dengan', 'kepala', 'dinginnya', 'carlos', 'vela', 'cetak', 'dua', 'gol', 'dari', 'titik', 'putih', 'yang', 'bawa', 'lafc', 'kalahkan', 'cojrqcooat']",dwigol penalti vela dengan kepala dinginnya carlos vela cetak dua gol dari titik putih yang bawa lafc kalahkan cojrqcooat
142,1️⃣1️⃣ pemain dengan performa terbaik di 5 liga top Eropa sejauh ini di musim 22/23! Tetap ada idola kamu ga disini… https://t.co/7wrKEWt3e8,    pemain dengan performa terbaik di   liga top eropa sejauh ini di musim   tetap ada idola kamu ga disini cowrkewte,"['pemain', 'dengan', 'performa', 'terbaik', 'di', 'liga', 'top', 'eropa', 'sejauh', 'ini', 'di', 'musim', 'tetap', 'ada', 'idola', 'kamu', 'ga', 'disini', 'cowrkewte']","['pemain', 'dengan', 'performa', 'terbaik', 'di', 'liga', 'top', 'eropa', 'sejauh', 'ini', 'di', 'musim', 'tetap', 'ada', 'idola', 'kamu', 'ga', 'disini', 'cowrkewte']",pemain dengan performa terbaik di liga top eropa sejauh ini di musim tetap ada idola kamu ga disini cowrkewte
143,Galliani di sesi wawancara terbarunya sempat nyatakan akan hal satu ini. Ada yang masih ingat dengan momennya kala… https://t.co/it2IBGF2i3,galliani di sesi wawancara terbarunya sempat nyatakan akan hal satu ini ada yang masih ingat dengan momennya kala coitibgfi,"['galliani', 'di', 'sesi', 'wawancara', 'terbarunya', 'sempat', 'nyatakan', 'akan', 'hal', 'satu', 'ini', 'ada', 'yang', 'masih', 'ingat', 'dengan', 'momennya', 'kala', 'coitibgfi']","['galliani', 'di', 'sesi', 'wawancara', 'terbarunya', 'sempat', 'nyatakan', 'akan', 'hal', 'satu', 'ini', 'ada', 'yang', 'masih', 'ingat', 'dengan', 'momennya', 'kala', 'coitibgfi']",galliani di sesi wawancara terbarunya sempat nyatakan akan hal satu ini ada yang masih ingat dengan momennya kala coitibgfi
144,"Ganda Roger Federer dan Rafael Nadal harus terima kekalahan dari ganda Team World, Jack Sock dan Frances Tiafoe! Me… https://t.co/bj9O7mq2GH",ganda roger federer dan rafael nadal harus terima kekalahan dari ganda team world jack sock dan frances tiafoe me cobjomqgh,"['ganda', 'roger', 'federer', 'dan', 'rafael', 'nadal', 'harus', 'terima', 'kekalahan', 'dari', 'ganda', 'team', 'world', 'jack', 'sock', 'dan', 'frances', 'tiafoe', 'me', 'cobjomqgh']","['ganda', 'roger', 'federer', 'dan', 'rafael', 'nadal', 'harus', 'terima', 'kekalahan', 'dari', 'ganda', 'team', 'world', 'jack', 'sock', 'dan', 'frances', 'tiafoe', 'me', 'cobjomqgh']",ganda roger federer dan rafael nadal harus terima kekalahan dari ganda team world jack sock dan frances tiafoe me cobjomqgh
145,"Meskipun main di laga terakhirnya, Federer tetap curi perhatian dengan satu skill shotnya INI yang cengangkan seisi… https://t.co/GSt62Prhy6",meskipun main di laga terakhirnya federer tetap curi perhatian dengan satu skill shotnya ini yang cengangkan seisi cogstprhy,"['meskipun', 'main', 'di', 'laga', 'terakhirnya', 'federer', 'tetap', 'curi', 'perhatian', 'dengan', 'satu', 'skill', 'shotnya', 'ini', 'yang', 'cengangkan', 'seisi', 'cogstprhy']","['meskipun', 'main', 'di', 'laga', 'terakhirnya', 'federer', 'tetap', 'curi', 'perhatian', 'dengan', 'satu', 'skill', 'shotnya', 'ini', 'yang', 'cengangkan', 'seisi', 'cogstprhy']",meskipun main di laga terakhirnya federer tetap curi perhatian dengan satu skill shotnya ini yang cengangkan seisi cogstprhy
146,"Terbaru! 📰 Dua mantan pemain Inter, Goran Pandev dan Andrea Ranocchia resmi umumkan pensiun dari sepakbola di usia… https://t.co/2hy2aFUsjy",terbaru dua mantan pemain inter goran pandev dan andrea ranocchia resmi umumkan pensiun dari sepakbola di usia cohyafusjy,"['terbaru', 'dua', 'mantan', 'pemain', 'inter', 'goran', 'pandev', 'dan', 'andrea', 'ranocchia', 'resmi', 'umumkan', 'pensiun', 'dari', 'sepakbola', 'di', 'usia', 'cohyafusjy']","['terbaru', 'dua', 'mantan', 'pemain', 'inter', 'goran', 'pandev', 'dan', 'andrea', 'ranocchia', 'resmi', 'umumkan', 'pensiun', 'dari', 'sepakbola', 'di', 'usia', 'cohyafusjy']",terbaru dua mantan pemain inter goran pandev dan andrea ranocchia resmi umumkan pensiun dari sepakbola di usia cohyafusjy
147,Sidik punya sidik kiper Udinese sempat ajak Ronaldo gabung Udinese ketika sang bintang justru tidak diinginkan klub… https://t.co/q85v2IzbQR,sidik punya sidik kiper udinese sempat ajak ronaldo gabung udinese ketika sang bintang justru tidak diinginkan klub coqvizbqr,"['sidik', 'punya', 'sidik', 'kiper', 'udinese', 'sempat', 'ajak', 'ronaldo', 'gabung', 'udinese', 'ketika', 'sang', 'bintang', 'justru', 'tidak', 'diinginkan', 'klub', 'coqvizbqr']","['sidik', 'punya', 'sidik', 'kiper', 'udinese', 'sempat', 'ajak', 'ronaldo', 'gabung', 'udinese', 'ketika', 'sang', 'bintang', 'justru', 'tidak', 'diinginkan', 'klub', 'coqvizbqr']",sidik punya sidik kiper udinese sempat ajak ronaldo gabung udinese ketika sang bintang justru tidak diinginkan klub coqvizbqr
148,"Mantan pemain Liverpool, Christian Benteke, cetak gol pertamanya untuk D.C. United kala membobol gawang Inter Miami… https://t.co/QfIFlIo1Ts",mantan pemain liverpool christian benteke cetak gol pertamanya untuk united kala membobol gawang inter miami coqfifliots,"['mantan', 'pemain', 'liverpool', 'christian', 'benteke', 'cetak', 'gol', 'pertamanya', 'untuk', 'united', 'kala', 'membobol', 'gawang', 'inter', 'miami', 'coqfifliots']","['mantan', 'pemain', 'liverpool', 'christian', 'benteke', 'cetak', 'gol', 'pertamanya', 'untuk', 'united', 'kala', 'membobol', 'gawang', 'inter', 'miami', 'coqfifliots']",mantan pemain liverpool christian benteke cetak gol pertamanya untuk united kala membobol gawang inter miami coqfifliots
149,"Siapa kangen David Villa? Yuk sini kumpul, kita nostalgia sama dengan deretan 10 gol terbaik El Guaje selama berkar… https://t.co/pgDmR32i0r",siapa kangen david villa yuk sini kumpul kita nostalgia sama dengan deretan   gol terbaik el guaje selama berkar copgdmrir,"['siapa', 'kangen', 'david', 'villa', 'yuk', 'sini', 'kumpul', 'kita', 'nostalgia', 'sama', 'dengan', 'deretan', 'gol', 'terbaik', 'el', 'guaje', 'selama', 'berkar', 'copgdmrir']","['siapa', 'kangen', 'david', 'villa', 'yuk', 'sini', 'kumpul', 'kita', 'nostalgia', 'sama', 'dengan', 'deretan', 'gol', 'terbaik', 'el', 'guaje', 'selama', 'berkar', 'copgdmrir']",siapa kangen david villa yuk sini kumpul kita nostalgia sama dengan deretan gol terbaik el guaje selama berkar copgdmrir
150,"Roger Federer/Rafael Nadal tumbang 4-6, 7-6(2), 11-2 dari pasangan asal Amerika Serikat, Jack Sock/Frances Tiafoe.… https://t.co/6ROzWZ27mi",roger federerrafael nadal tumbang               dari pasangan asal amerika serikat jack sockfrances tiafoe corozwzmi,"['roger', 'federerrafael', 'nadal', 'tumbang', 'dari', 'pasangan', 'asal', 'amerika', 'serikat', 'jack', 'sockfrances', 'tiafoe', 'corozwzmi']","['roger', 'federerrafael', 'nadal', 'tumbang', 'dari', 'pasangan', 'asal', 'amerika', 'serikat', 'jack', 'sockfrances', 'tiafoe', 'corozwzmi']",roger federerrafael nadal tumbang dari pasangan asal amerika serikat jack sockfrances tiafoe corozwzmi
151,Brace dari Leonardo Campana dan satu gol dramatis Gonzalo Higuain di injury time sukses antar Inter Miami raih keme… https://t.co/JddDR0oar1,brace dari leonardo campana dan satu gol dramatis gonzalo higuain di injury time sukses antar inter miami raih keme cojdddroar,"['brace', 'dari', 'leonardo', 'campana', 'dan', 'satu', 'gol', 'dramatis', 'gonzalo', 'higuain', 'di', 'injury', 'time', 'sukses', 'antar', 'inter', 'miami', 'raih', 'keme', 'cojdddroar']","['brace', 'dari', 'leonardo', 'campana', 'dan', 'satu', 'gol', 'dramatis', 'gonzalo', 'higuain', 'di', 'injury', 'time', 'sukses', 'antar', 'inter', 'miami', 'raih', 'keme', 'cojdddroar']",brace dari leonardo campana dan satu gol dramatis gonzalo higuain di injury time sukses antar inter miami raih keme cojdddroar
152,"Legenda Tennis, Roger Federer teteskan air mata saat memberikan interview terakhir dalam kariernya setelah petenis… https://t.co/kP9TxFfjDb",legenda tennis roger federer teteskan air mata saat memberikan interview terakhir dalam kariernya setelah petenis cokpt,"['legenda', 'tennis', 'roger', 'federer', 'teteskan', 'air', 'mata', 'saat', 'memberikan', 'interview', 'terakhir', 'dalam', 'kariernya', 'setelah', 'petenis', 'cokpt']","['legenda', 'tennis', 'roger', 'federer', 'teteskan', 'air', 'mata', 'saat', 'memberikan', 'interview', 'terakhir', 'dalam', 'kariernya', 'setelah', 'petenis', 'cokpt']",legenda tennis roger federer teteskan air mata saat memberikan interview terakhir dalam kariernya setelah petenis cokpt
153,"𝐆𝐚𝐥𝐞𝐫𝐢 𝐥𝐚𝐠𝐚 𝐭𝐞𝐫𝐚𝐤𝐡𝐢𝐫 𝐑𝐨𝐠𝐞𝐫 𝐅𝐞𝐝𝐞𝐫𝐞𝐫 (𝐊𝐨𝐧𝐭𝐞𝐧 𝐦𝐞𝐧𝐠𝐚𝐧𝐝𝐮𝐧𝐠 𝐛𝐚𝐰𝐚𝐧𝐠) 😥😭

Bersama Nadal, Federer lakoni laga perpisahan di… https://t.co/kadWyITvjr",bersama nadal federer lakoni laga perpisahan di cokadwyitvjr,"['bersama', 'nadal', 'federer', 'lakoni', 'laga', 'perpisahan', 'di', 'cokadwyitvjr']","['bersama', 'nadal', 'federer', 'lakoni', 'laga', 'perpisahan', 'di', 'cokadwyitvjr']",bersama nadal federer lakoni laga perpisahan di cokadwyitvjr
154,"Jelang Laver Cup Men's Doubles melawan Team World, Rafael Nadal nyatakan laga ikonik Final Wimbledon 2008 adalah la… https://t.co/9RIy8wGDzV",jelang laver cup men doubles melawan team world rafael nadal nyatakan laga ikonik final wimbledon   adalah la coriywgdzv,"['jelang', 'laver', 'cup', 'men', 'doubles', 'melawan', 'team', 'world', 'rafael', 'nadal', 'nyatakan', 'laga', 'ikonik', 'final', 'wimbledon', 'adalah', 'la', 'coriywgdzv']","['jelang', 'laver', 'cup', 'men', 'doubles', 'melawan', 'team', 'world', 'rafael', 'nadal', 'nyatakan', 'laga', 'ikonik', 'final', 'wimbledon', 'adalah', 'la', 'coriywgdzv']",jelang laver cup men doubles melawan team world rafael nadal nyatakan laga ikonik final wimbledon adalah la coriywgdzv
155,Duo Amerika Jack Sock dan Frances Tiafoe sudah ENGGAK SABAR hadapi Team Europe yang diwakili Roger Federer dan Rafa… https://t.co/IN4Nrat2JD,duo amerika jack sock dan frances tiafoe sudah enggak sabar hadapi team europe yang diwakili roger federer dan rafa coinnratjd,"['duo', 'amerika', 'jack', 'sock', 'dan', 'frances', 'tiafoe', 'sudah', 'enggak', 'sabar', 'hadapi', 'team', 'europe', 'yang', 'diwakili', 'roger', 'federer', 'dan', 'rafa', 'coinnratjd']","['duo', 'amerika', 'jack', 'sock', 'dan', 'frances', 'tiafoe', 'sudah', 'enggak', 'sabar', 'hadapi', 'team', 'europe', 'yang', 'diwakili', 'roger', 'federer', 'dan', 'rafa', 'coinnratjd']",duo amerika jack sock dan frances tiafoe sudah enggak sabar hadapi team europe yang diwakili roger federer dan rafa coinnratjd
156,Sang superstar Roger Federer masuk ke lapangan untuk jalani sesi latihan terakhirnya jelang laga terakhirnya sebaga… https://t.co/X5SlG5GfOM,sang superstar roger federer masuk ke lapangan untuk jalani sesi latihan terakhirnya jelang laga terakhirnya sebaga co,"['sang', 'superstar', 'roger', 'federer', 'masuk', 'ke', 'lapangan', 'untuk', 'jalani', 'sesi', 'latihan', 'terakhirnya', 'jelang', 'laga', 'terakhirnya', 'sebaga', 'co']","['sang', 'superstar', 'roger', 'federer', 'masuk', 'ke', 'lapangan', 'untuk', 'jalani', 'sesi', 'latihan', 'terakhirnya', 'jelang', 'laga', 'terakhirnya', 'sebaga', 'co']",sang superstar roger federer masuk ke lapangan untuk jalani sesi latihan terakhirnya jelang laga terakhirnya sebaga co
157,"Ga mau ketinggalan dong nonton moment bersejarahnya??

Yok guys mulai Pkl. 18.30 malam ini LIVE di beIN SPORTS dan… https://t.co/RTc6w2aGJ6",ga mau ketinggalan dong nonton moment bersejarahnya yok guys mulai pkl     malam ini live di bein spo dan co cwagj,"['ga', 'mau', 'ketinggalan', 'dong', 'nonton', 'moment', 'bersejarahnya', 'yok', 'guys', 'mulai', 'pkl', 'malam', 'ini', 'live', 'di', 'bein', 'spo', 'dan', 'co', 'cwagj']","['ga', 'mau', 'ketinggalan', 'dong', 'nonton', 'moment', 'bersejarahnya', 'yok', 'guys', 'mulai', 'pkl', 'malam', 'ini', 'live', 'di', 'bein', 'spo', 'dan', 'co', 'cwagj']",ga mau ketinggalan dong nonton moment bersejarahnya yok guys mulai pkl malam ini live di bein spo dan co cwagj
158,"Laga terakhir sang legenda dan main ganda putera langsung bareng rivalnya RAFAEL NADAL! 🤝

LIVE MALAM INI! 📸 Federe… https://t.co/vlrXN0yu8j",laga terakhir sang legenda dan main ganda putera langsung bareng rivalnya rafael nadal live malam ini federe covlr,"['laga', 'terakhir', 'sang', 'legenda', 'dan', 'main', 'ganda', 'putera', 'langsung', 'bareng', 'rivalnya', 'rafael', 'nadal', 'live', 'malam', 'ini', 'federe', 'covlr']","['laga', 'terakhir', 'sang', 'legenda', 'dan', 'main', 'ganda', 'putera', 'langsung', 'bareng', 'rivalnya', 'rafael', 'nadal', 'live', 'malam', 'ini', 'federe', 'covlr']",laga terakhir sang legenda dan main ganda putera langsung bareng rivalnya rafael nadal live malam ini federe covlr
159,"Bukan Haaland atau Lewandowski, tapi Neymar. Ga masuk list Ballon d'Or buat Neyney panas? 👀

#beINSPORTSID https://t.co/3rqbYH1Lcu",bukan haaland atau lewandowski tapi neymar ga masuk list ballon or buat neyney panas sid corqbyhlcu,"['bukan', 'haaland', 'atau', 'lewandowski', 'tapi', 'neymar', 'ga', 'masuk', 'list', 'ballon', 'or', 'buat', 'neyney', 'panas', 'sid', 'corqbyhlcu']","['bukan', 'haaland', 'atau', 'lewandowski', 'tapi', 'neymar', 'ga', 'masuk', 'list', 'ballon', 'or', 'buat', 'neyney', 'panas', 'sid', 'corqbyhlcu']",bukan haaland atau lewandowski tapi neymar ga masuk list ballon or buat neyney panas sid corqbyhlcu
160,Morata ungkapkan fakta bahwa Barcelona memang hampir datangkan dirinya di bursa transfer Januari lalu. Namun kala i… https://t.co/N2V0eEMj4x,morata ungkapkan fakta bahwa barcelona memang hampir datangkan dirinya di bursa transfer januari lalu namun kala conveemjx,"['morata', 'ungkapkan', 'fakta', 'bahwa', 'barcelona', 'memang', 'hampir', 'datangkan', 'dirinya', 'di', 'bursa', 'transfer', 'januari', 'lalu', 'namun', 'kala', 'conveemjx']","['morata', 'ungkapkan', 'fakta', 'bahwa', 'barcelona', 'memang', 'hampir', 'datangkan', 'dirinya', 'di', 'bursa', 'transfer', 'januari', 'lalu', 'namun', 'kala', 'conveemjx']",morata ungkapkan fakta bahwa barcelona memang hampir datangkan dirinya di bursa transfer januari lalu namun kala conveemjx
161,"Kabar dari jeda internasional striker AC Milan, Olivier Giroud kini telah cetak gol ke-49nya bersama Timnas Prancis… https://t.co/sgBkokrCpS",kabar dari jeda internasional striker ac milan olivier giroud kini telah cetak gol ke   nya bersama timnas prancis cosgbkokrcps,"['kabar', 'dari', 'jeda', 'internasional', 'striker', 'ac', 'milan', 'olivier', 'giroud', 'kini', 'telah', 'cetak', 'gol', 'ke', 'nya', 'bersama', 'timnas', 'prancis', 'cosgbkokrcps']","['kabar', 'dari', 'jeda', 'internasional', 'striker', 'ac', 'milan', 'olivier', 'giroud', 'kini', 'telah', 'cetak', 'gol', 'ke', 'nya', 'bersama', 'timnas', 'prancis', 'cosgbkokrcps']",kabar dari jeda internasional striker ac milan olivier giroud kini telah cetak gol ke nya bersama timnas prancis cosgbkokrcps
162,"Lionel Messi? Coba menurut kamu udah kaya Messi banget ga nih golnya bintang LA Galaxy, Raheem Edwards guys?… https://t.co/q6Rw5ANFIZ",lionel messi coba menurut kamu udah kaya messi banget ga nih golnya bintang la gala raheem edwards guys coqrwanfiz,"['lionel', 'messi', 'coba', 'menurut', 'kamu', 'udah', 'kaya', 'messi', 'banget', 'ga', 'nih', 'golnya', 'bintang', 'la', 'gala', 'raheem', 'edwards', 'guys', 'coqrwanfiz']","['lionel', 'messi', 'coba', 'menurut', 'kamu', 'udah', 'kaya', 'messi', 'banget', 'ga', 'nih', 'golnya', 'bintang', 'la', 'gala', 'raheem', 'edwards', 'guys', 'coqrwanfiz']",lionel messi coba menurut kamu udah kaya messi banget ga nih golnya bintang la gala raheem edwards guys coqrwanfiz
164,"MULAI MALAM INI! 

Saksikan penampilan terakhir ROGER FEDERER sebagai pemain di Laver Cup 2022 🔝🎾 

Mulai Pkl. 18.3… https://t.co/LgTmE0OwVo",mulai malam ini saksikan penampilan terakhir roger federer sebagai pemain di laver cup   mulai pkl     colgtmeowvo,"['mulai', 'malam', 'ini', 'saksikan', 'penampilan', 'terakhir', 'roger', 'federer', 'sebagai', 'pemain', 'di', 'laver', 'cup', 'mulai', 'pkl', 'colgtmeowvo']","['mulai', 'malam', 'ini', 'saksikan', 'penampilan', 'terakhir', 'roger', 'federer', 'sebagai', 'pemain', 'di', 'laver', 'cup', 'mulai', 'pkl', 'colgtmeowvo']",mulai malam ini saksikan penampilan terakhir roger federer sebagai pemain di laver cup mulai pkl colgtmeowvo
165,"Nadal, Djokovic hingga Murray udah nyampe di London untuk moment spesial rayakan laga terakhir FEDERER di Laver Cup… https://t.co/WEQsM7tkdN",nadal djokovic hingga murray udah nyampe di london untuk moment spesial rayakan laga terakhir federer di laver cup coweqsmtkdn,"['nadal', 'djokovic', 'hingga', 'murray', 'udah', 'nyampe', 'di', 'london', 'untuk', 'moment', 'spesial', 'rayakan', 'laga', 'terakhir', 'federer', 'di', 'laver', 'cup', 'coweqsmtkdn']","['nadal', 'djokovic', 'hingga', 'murray', 'udah', 'nyampe', 'di', 'london', 'untuk', 'moment', 'spesial', 'rayakan', 'laga', 'terakhir', 'federer', 'di', 'laver', 'cup', 'coweqsmtkdn']",nadal djokovic hingga murray udah nyampe di london untuk moment spesial rayakan laga terakhir federer di laver cup coweqsmtkdn
166,LA Galaxy unggul 3 gol atas Colorado dan manisnya gol ketiga itu diciptakan dengan backheel super keren Chicharito… https://t.co/1NEH348d0f,la gala unggul   gol atas colorado dan manisnya gol ketiga itu diciptakan dengan backheel super keren chicharito conehdf,"['la', 'gala', 'unggul', 'gol', 'atas', 'colorado', 'dan', 'manisnya', 'gol', 'ketiga', 'itu', 'diciptakan', 'dengan', 'backheel', 'super', 'keren', 'chicharito', 'conehdf']","['la', 'gala', 'unggul', 'gol', 'atas', 'colorado', 'dan', 'manisnya', 'gol', 'ketiga', 'itu', 'diciptakan', 'dengan', 'backheel', 'super', 'keren', 'chicharito', 'conehdf']",la gala unggul gol atas colorado dan manisnya gol ketiga itu diciptakan dengan backheel super keren chicharito conehdf
167,Sergio Busquets dikabarkan telah memutuskan untuk mengakhiri kariernya di Barcelona akhir musim ini. Busquets pergi… https://t.co/AXjolyNFvZ,sergio busquets dikabarkan telah memutuskan untuk mengakhiri kariernya di barcelona akhir musim ini busquets pergi co,"['sergio', 'busquets', 'dikabarkan', 'telah', 'memutuskan', 'untuk', 'mengakhiri', 'kariernya', 'di', 'barcelona', 'akhir', 'musim', 'ini', 'busquets', 'pergi', 'co']","['sergio', 'busquets', 'dikabarkan', 'telah', 'memutuskan', 'untuk', 'mengakhiri', 'kariernya', 'di', 'barcelona', 'akhir', 'musim', 'ini', 'busquets', 'pergi', 'co']",sergio busquets dikabarkan telah memutuskan untuk mengakhiri kariernya di barcelona akhir musim ini busquets pergi co
168,"Tampil gacor sampai jadi top skor sementara, kini 3️⃣ bintang Serie A bakal istirahat sementara untuk membela masin… https://t.co/KKvI9WhT4D",tampil gacor sampai jadi top skor sementara kini   bintang serie bakal istirahat sementara untuk membela masin cokkviwhtd,"['tampil', 'gacor', 'sampai', 'jadi', 'top', 'skor', 'sementara', 'kini', 'bintang', 'serie', 'bakal', 'istirahat', 'sementara', 'untuk', 'membela', 'masin', 'cokkviwhtd']","['tampil', 'gacor', 'sampai', 'jadi', 'top', 'skor', 'sementara', 'kini', 'bintang', 'serie', 'bakal', 'istirahat', 'sementara', 'untuk', 'membela', 'masin', 'cokkviwhtd']",tampil gacor sampai jadi top skor sementara kini bintang serie bakal istirahat sementara untuk membela masin cokkviwhtd
169,Kacau! Mario Lemina di ganjar wasit kartu merah langsung tanpa ampun setelah melakukan tekel keras. Tidak lama sete… https://t.co/pmseblnbis,kacau mario lemina di ganjar wasit kartu merah langsung tanpa ampun setelah melakukan tekel keras tidak lama sete copmseblnbis,"['kacau', 'mario', 'lemina', 'di', 'ganjar', 'wasit', 'kartu', 'merah', 'langsung', 'tanpa', 'ampun', 'setelah', 'melakukan', 'tekel', 'keras', 'tidak', 'lama', 'sete', 'copmseblnbis']","['kacau', 'mario', 'lemina', 'di', 'ganjar', 'wasit', 'kartu', 'merah', 'langsung', 'tanpa', 'ampun', 'setelah', 'melakukan', 'tekel', 'keras', 'tidak', 'lama', 'sete', 'copmseblnbis']",kacau mario lemina di ganjar wasit kartu merah langsung tanpa ampun setelah melakukan tekel keras tidak lama sete copmseblnbis
170,Depay dikabarkan frustasi dengan persaingan ketat di lini serang Barcelona dan menginginkan menit bermain yang lebi… https://t.co/JvIZPywNjY,depay dikabarkan frustasi dengan persaingan ketat di lini serang barcelona dan menginginkan menit bermain yang lebi cojvizpywnjy,"['depay', 'dikabarkan', 'frustasi', 'dengan', 'persaingan', 'ketat', 'di', 'lini', 'serang', 'barcelona', 'dan', 'menginginkan', 'menit', 'bermain', 'yang', 'lebi', 'cojvizpywnjy']","['depay', 'dikabarkan', 'frustasi', 'dengan', 'persaingan', 'ketat', 'di', 'lini', 'serang', 'barcelona', 'dan', 'menginginkan', 'menit', 'bermain', 'yang', 'lebi', 'cojvizpywnjy']",depay dikabarkan frustasi dengan persaingan ketat di lini serang barcelona dan menginginkan menit bermain yang lebi cojvizpywnjy
171,"Juventus memang baru kalah sekali, tapi Bianconeri juga cuma menang 2 kali dan seri 4 kali dari 7 laga. Hasil ini p… https://t.co/dZT22GDQGC",juventus memang baru kalah sekali tapi bianconeri juga cuma menang   kali dan seri   kali dari   laga hasil ini codztgdqgc,"['juventus', 'memang', 'baru', 'kalah', 'sekali', 'tapi', 'bianconeri', 'juga', 'cuma', 'menang', 'kali', 'dan', 'seri', 'kali', 'dari', 'laga', 'hasil', 'ini', 'codztgdqgc']","['juventus', 'memang', 'baru', 'kalah', 'sekali', 'tapi', 'bianconeri', 'juga', 'cuma', 'menang', 'kali', 'dan', 'seri', 'kali', 'dari', 'laga', 'hasil', 'ini', 'codztgdqgc']",juventus memang baru kalah sekali tapi bianconeri juga cuma menang kali dan seri kali dari laga hasil ini codztgdqgc
172,Peluang-peluang dan gol cantik emang lebih keren lagi kalo kita lihat dari angle camera yang berbeda. Salah satunya… https://t.co/T4ojcNXB8v,peluang peluang dan gol cantik emang lebih keren lagi kalo kita lihat dari angle camera yang berbeda salah satunya cotojcn,"['peluang', 'peluang', 'dan', 'gol', 'cantik', 'emang', 'lebih', 'keren', 'lagi', 'kalo', 'kita', 'lihat', 'dari', 'angle', 'camera', 'yang', 'berbeda', 'salah', 'satunya', 'cotojcn']","['peluang', 'peluang', 'dan', 'gol', 'cantik', 'emang', 'lebih', 'keren', 'lagi', 'kalo', 'kita', 'lihat', 'dari', 'angle', 'camera', 'yang', 'berbeda', 'salah', 'satunya', 'cotojcn']",peluang peluang dan gol cantik emang lebih keren lagi kalo kita lihat dari angle camera yang berbeda salah satunya cotojcn
